X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
4.2,4.9,may,fri,92.0,111.7,770.2,6.4,15.8,53.1,2.4,0.1,3.0
4.0,7.9,apr,tue,94.2,85.2,692.3,15.8,17.5,37.0,3.7,0.1,0.1
4.8,6.1,jun,mon,91.6,248.4,753.6,6.3,20.6,56.1,2.1,-0.1,0.0
4.5,2.6,mar,sun,95.2,131.6,578.9,10.5,20.7,45.1,2.3,0.0,2.5
7.2,6.9,aug,wed,90.6,50.1,100.3,7.6,15.0,64.1,4.0,-0.1,14.0
6.3,3.2,may,mon,91.6,108.5,764.0,6.2,19.3,44.2,2.3,0.1,0.0
1.9,6.0,jun,mon,89.6,25.3,73.7,5.8,18.0,40.2,4.1,0.1,38.3
2.7,3.7,sep,sat,94.8,108.3,647.1,17.0,24.4,22.0,4.6,0.0,10.0
3.7,5.6,aug,fri,84.1,27.8,354.8,5.3,5.1,60.9,8.1,-0.2,11.1
7.2,4.7,oct,thu,92.3,89.0,495.6,8.4,24.0,27.1,3.1,0.0,0.0
5.5,6.6,aug,mon,90.3,99.5,631.1,6.2,19.2,44.2,2.8,-0.0,4.6
6.1,2.7,jul,tue,82.9,23.4,85.2,2.4,16.5,20.0,3.0,0.3,0.1
3.5,2.4,jun,thu,84.0,8.5,32.1,2.0,8.9,68.0,2.1,-0.1,13.2
5.1,8.8,jul,sat,93.7,231.1,715.0,8.4,19.0,63.9,4.9,-0.0,-0.1
8.2,7.6,jun,tue,90.9,121.2,561.7,7.1,21.6,18.9,6.7,0.1,0.0
9.0,2.8,apr,mon,92.8,164.2,575.7,8.8,26.3,39.2,3.0,0.1,7.1
2.7,2.7,jul,tue,91.5,248.3,754.0,6.5,20.7,57.9,2.6,-0.1,42.7
4.3,5.2,dec,mon,84.6,9.4,58.3,4.0,7.4,70.9,6.1,0.2,9.8
5.6,7.6,jun,wed,92.6,46.6,691.9,8.8,20.6,23.9,5.5,-0.0,-0.1
4.3,4.9,feb,tue,96.0,157.9,633.5,11.3,27.5,28.8,4.5,0.0,43.4
8.9,2.6,dec,fri,90.9,126.5,686.5,6.9,14.6,70.1,3.7,0.1,0.0
8.8,6.0,jan,wed,93.8,121.8,350.4,18.1,22.6,40.1,9.3,0.0,3.2
4.3,2.8,may,mon,75.1,4.3,16.1,1.9,4.6,82.0,6.2,-0.1,5.4
2.6,5.5,aug,mon,92.4,124.1,680.7,8.4,22.5,42.0,5.3,-0.2,0.3
3.4,6.5,may,fri,90.5,61.1,252.7,9.4,24.7,50.0,2.9,-0.1,70.5
8.5,2.4,aug,tue,93.8,80.9,685.3,18.0,17.5,41.9,3.2,-0.0,0.0
6.3,6.7,jan,fri,94.2,96.5,200.0,56.1,21.0,44.1,4.4,-0.1,-0.1
4.5,7.8,jun,thu,92.4,121.1,674.3,8.5,17.7,25.0,3.3,-0.1,154.6
8.2,8.8,jan,fri,84.0,9.1,33.9,2.1,14.0,39.9,5.4,0.0,-0.1
2.0,5.4,jan,thu,92.6,121.2,674.4,8.5,18.0,56.0,1.6,0.1,2.0
3.8,4.0,jan,sun,91.6,35.9,80.8,8.0,17.0,27.1,4.9,-0.2,28.6
4.6,3.3,oct,wed,86.8,15.6,48.1,3.8,12.2,53.0,2.3,-0.1,6.5
5.7,8.1,feb,thu,91.8,35.7,80.8,7.8,17.4,24.9,5.0,-0.1,-0.2
8.6,5.1,jul,sun,92.4,105.8,758.2,9.8,25.4,27.0,2.6,0.1,0.1
6.1,5.5,jan,sat,94.3,117.3,581.0,11.1,23.9,41.1,2.2,0.0,8.1
3.1,5.0,feb,fri,90.3,99.8,631.1,6.4,21.6,33.9,2.2,-0.0,0.1
2.0,7.3,may,tue,91.6,108.3,764.1,6.1,23.1,34.2,2.2,0.0,56.1
5.2,3.2,mar,wed,93.1,133.0,699.7,9.1,21.8,34.8,1.8,0.1,2.7
6.2,8.9,jun,mon,92.3,117.8,668.0,12.2,22.9,36.9,4.6,0.1,0.0
4.9,6.8,dec,wed,53.3,71.1,233.6,0.5,10.7,90.1,2.7,-0.1,-0.0
1.5,7.8,jan,wed,93.5,149.4,728.6,8.0,27.7,26.9,2.9,-0.1,95.0
7.6,4.5,may,fri,92.4,117.9,667.9,12.3,19.5,33.0,5.2,-0.2,-0.2
6.8,5.5,dec,sat,91.0,163.5,744.3,9.9,26.8,35.1,1.8,-0.0,5.7
7.8,7.1,aug,wed,90.7,126.6,686.7,7.0,19.3,47.8,1.2,-0.0,-0.1
4.7,7.4,oct,sat,92.9,137.1,706.5,9.2,20.7,16.9,1.4,-0.1,0.0
8.3,5.7,jun,tue,91.7,171.1,692.3,13.6,23.7,39.9,1.7,0.3,1.6
2.3,7.5,jan,mon,91.7,48.5,696.2,11.3,16.8,44.9,4.4,-0.1,7.0
2.1,2.8,dec,sat,94.3,96.4,199.9,56.0,21.0,44.1,4.6,0.0,-0.0
8.2,3.3,nov,thu,91.3,37.8,673.7,5.3,16.0,46.1,3.7,-0.1,-0.2
2.3,5.9,oct,mon,91.5,104.3,475.1,9.2,18.6,53.0,1.8,-0.1,0.0
1.6,7.6,apr,thu,96.2,181.1,671.1,14.4,21.5,65.2,5.1,0.9,0.1
2.4,3.0,oct,tue,91.1,129.5,692.7,6.9,17.8,46.0,3.2,-0.2,7.0
7.3,2.2,apr,mon,93.7,101.5,423.5,14.5,18.4,82.0,4.6,-0.1,2.2
2.1,7.2,mar,sat,95.9,151.8,624.3,13.9,32.5,21.1,4.4,0.2,-0.1
4.3,6.1,feb,wed,81.6,56.8,665.5,2.0,27.8,31.9,2.5,-0.0,6.5
3.4,7.7,aug,sat,92.5,117.9,668.0,12.3,23.0,37.0,4.6,0.0,-0.1
2.5,2.7,apr,sun,87.4,15.1,36.9,7.1,10.1,44.9,6.0,-0.2,3.1
8.5,2.5,sep,wed,85.2,4.8,15.9,6.3,7.5,46.0,8.0,-0.1,24.4
7.4,7.1,jun,thu,92.8,164.0,575.7,8.8,26.4,38.9,3.2,-0.1,7.0
8.6,6.1,apr,tue,91.5,142.5,601.4,10.7,20.0,38.9,5.5,-0.1,0.1
5.8,4.2,mar,sun,90.8,41.9,89.4,7.8,13.4,42.2,0.8,0.0,7.5
2.0,8.5,feb,fri,90.9,18.8,30.5,8.1,11.8,48.1,5.5,-0.0,0.0
2.7,4.2,feb,fri,88.0,17.1,43.6,3.7,15.3,51.0,2.6,-0.1,0.1
4.9,4.6,apr,mon,92.6,164.3,575.9,8.8,26.3,38.9,3.2,-0.1,7.0
6.0,6.0,nov,mon,90.2,97.0,624.0,8.8,20.5,39.2,4.9,-0.1,4.5
8.1,7.5,dec,mon,90.5,96.8,750.5,11.4,20.7,55.1,5.3,0.1,24.6
5.7,3.0,jul,sat,91.0,14.7,25.6,12.3,17.7,26.9,5.7,-0.2,-0.2
5.3,8.4,mar,fri,91.1,129.2,692.6,6.9,18.7,43.0,2.9,-0.0,103.5
8.2,8.8,jun,thu,90.5,196.9,649.8,16.3,11.7,88.1,4.9,-0.2,9.9
6.6,4.5,jan,fri,85.4,25.5,349.8,2.5,4.7,20.9,8.6,-0.0,17.6
3.5,3.3,may,fri,93.4,149.2,728.7,8.1,28.5,25.9,3.2,-0.1,64.0
4.3,5.5,may,mon,92.9,133.2,699.6,9.2,21.9,35.0,1.7,0.2,2.4
1.4,8.3,feb,fri,94.2,85.0,692.2,15.8,20.3,46.9,4.9,0.1,26.3
5.3,7.6,jul,wed,85.4,25.5,349.7,2.6,5.0,24.0,8.6,0.0,24.8
2.2,5.5,mar,tue,79.6,60.6,366.7,1.6,23.2,36.8,3.1,0.0,0.1
6.2,4.6,apr,thu,91.5,145.6,608.2,10.6,17.2,42.9,5.4,0.1,0.2
4.9,6.3,apr,tue,91.7,48.5,696.1,11.0,15.9,44.0,4.1,0.0,49.3
1.8,6.3,feb,wed,93.3,180.4,430.7,11.0,27.0,28.1,5.3,-0.0,86.4
1.6,5.4,nov,mon,94.4,131.7,607.2,22.6,19.3,55.1,4.0,-0.1,0.1
1.1,3.0,jan,tue,95.3,217.7,689.9,18.1,23.3,49.0,5.3,-0.1,6.5
6.2,3.5,apr,sun,89.6,284.9,843.9,10.1,10.6,76.9,4.0,-0.1,-0.0
7.9,8.7,sep,sun,89.2,51.3,102.1,9.7,11.6,38.9,5.8,0.0,0.1
1.7,6.6,may,wed,96.1,181.0,671.4,14.2,21.8,64.9,4.9,0.6,0.1
4.5,2.0,oct,sat,90.0,39.8,86.6,6.4,13.2,40.0,5.3,-0.0,1.0
4.3,3.2,may,thu,92.0,87.7,721.2,9.5,18.1,54.0,3.1,-0.1,2.2
4.7,2.4,mar,thu,95.3,99.9,513.3,13.3,23.3,30.9,4.5,-0.1,0.4
5.2,4.1,jan,wed,92.4,87.9,698.7,7.0,19.7,47.9,2.6,-0.0,0.2
6.5,7.8,apr,sun,90.1,51.3,296.2,8.6,16.5,52.9,5.3,0.0,0.6
7.6,3.7,jan,fri,91.3,124.5,795.3,8.6,17.2,41.0,2.0,0.2,11.1
7.6,5.5,aug,fri,96.1,175.4,661.7,16.7,32.6,25.9,2.9,0.0,3.0
8.0,6.2,aug,thu,85.1,9.1,56.8,3.5,10.3,62.3,2.1,0.1,51.7
3.1,5.2,mar,fri,91.6,114.3,661.5,6.3,17.7,45.0,3.5,-0.0,-0.1
5.9,2.8,jan,mon,89.6,84.3,714.2,5.7,17.2,53.0,5.4,-0.0,0.5
8.4,3.1,dec,sun,88.8,263.2,795.9,5.2,29.2,27.2,3.6,-0.1,6.3
3.8,9.0,may,sat,92.8,164.2,575.7,8.9,26.4,38.9,3.1,-0.1,6.8
4.0,4.6,mar,sat,88.2,53.6,727.0,5.4,13.6,56.1,1.6,-0.0,4.3
5.1,4.1,feb,sat,90.9,121.0,561.8,6.9,21.7,19.0,6.9,-0.1,-0.1
7.0,3.7,jun,tue,94.3,85.3,692.4,15.8,25.3,24.1,3.6,-0.2,-0.0
3.8,4.3,oct,fri,91.8,33.4,77.5,9.1,18.7,18.0,4.4,0.1,-0.1
8.4,8.6,mar,thu,89.5,25.5,73.7,5.8,18.0,40.0,3.9,-0.0,38.3
8.8,6.8,nov,mon,88.7,147.3,614.5,9.0,17.5,43.0,4.6,-0.1,0.1
6.1,4.1,mar,thu,93.8,101.3,423.2,14.8,18.2,81.9,4.7,-0.1,2.2
6.6,8.6,apr,wed,90.6,96.6,750.4,11.5,20.4,54.9,5.4,-0.0,24.6
4.2,7.5,may,tue,94.9,222.4,698.6,13.8,24.0,38.0,6.6,-0.1,-0.1
7.7,8.1,sep,fri,84.5,3.3,43.8,3.4,8.2,53.1,9.4,-0.0,4.7
1.3,3.8,nov,tue,87.3,15.1,36.9,7.0,10.4,44.9,5.9,0.1,3.2
7.5,2.2,jun,sun,92.2,91.7,503.5,9.4,20.6,70.1,2.1,-0.0,0.8
3.3,6.2,may,tue,93.1,75.5,466.4,7.6,19.5,36.1,3.1,-0.0,-0.0
5.5,4.0,jul,fri,92.2,117.9,668.0,12.2,22.9,36.9,4.6,0.2,-0.2
1.9,9.0,jul,thu,92.1,102.4,751.4,8.4,24.2,27.0,3.0,0.0,0.0
2.1,8.6,jun,fri,90.9,14.6,25.6,12.3,13.7,33.0,9.4,-0.0,61.0
2.3,4.3,mar,sun,96.0,158.0,633.6,11.4,32.4,27.0,2.3,-0.0,0.1
8.2,7.0,aug,sat,93.8,169.6,411.8,12.2,23.5,40.1,6.3,0.1,-0.1
5.2,2.9,mar,sun,92.6,106.0,758.1,9.9,24.9,28.0,1.8,0.1,14.2
1.4,4.8,apr,wed,92.5,105.9,758.1,9.9,15.8,45.0,1.8,-0.0,-0.1
7.0,6.5,mar,tue,83.9,8.1,30.4,2.6,12.7,48.0,1.6,-0.1,0.1
4.9,7.7,mar,sun,89.7,90.0,704.3,4.7,22.7,39.0,3.4,0.1,-0.1
4.9,6.6,jun,tue,94.6,160.0,567.2,16.6,18.0,47.9,2.6,-0.0,-0.0
5.4,2.8,oct,fri,90.9,276.4,825.0,7.2,14.4,76.0,7.5,0.2,3.8
1.8,7.5,apr,tue,87.2,23.7,64.8,4.0,14.0,38.9,3.0,-0.1,-0.1
2.2,2.5,dec,fri,91.8,145.3,608.3,10.7,10.3,74.2,2.3,-0.1,0.1
3.5,8.8,sep,thu,81.7,9.0,55.0,2.6,5.6,54.0,5.9,-0.1,10.8
5.0,2.5,jun,sun,93.2,114.6,560.1,9.4,30.0,22.0,5.0,0.0,0.2
2.8,8.2,sep,fri,90.6,43.6,687.1,6.8,17.8,27.1,3.8,-0.1,-0.1
5.2,6.9,dec,mon,81.5,56.8,665.5,1.9,27.8,34.9,2.7,-0.1,-0.2
3.9,6.4,jan,wed,90.5,61.2,252.5,9.5,24.4,50.0,3.1,0.1,70.4
3.4,4.1,jan,sun,90.1,39.9,86.6,6.2,15.9,28.9,2.9,0.1,1.8
4.0,2.2,jul,sat,91.7,104.1,474.8,9.1,24.1,32.1,1.6,0.0,-0.1
6.0,4.6,jan,tue,63.6,70.8,665.4,0.9,22.5,38.2,3.7,-0.1,11.3
2.8,2.5,nov,thu,96.2,181.1,671.2,14.3,20.7,69.0,4.9,0.4,-0.1
1.8,7.9,feb,tue,92.2,91.8,503.6,9.6,20.7,69.8,2.0,-0.1,0.8
5.5,8.7,feb,tue,95.0,217.8,690.0,18.1,28.3,28.9,1.7,0.1,6.0
6.7,6.4,mar,sat,88.6,92.0,709.9,7.0,12.5,72.9,6.4,-0.1,30.4
4.0,4.7,jun,mon,92.9,136.9,706.5,9.3,25.5,27.0,2.2,-0.2,0.1
8.4,2.3,mar,sun,90.2,99.8,631.2,6.3,17.8,43.9,2.1,0.1,0.0
1.5,5.8,sep,sun,89.4,51.2,102.2,9.4,5.7,58.8,6.3,-0.0,-0.1
4.9,7.1,feb,mon,95.9,181.2,671.2,14.4,27.3,63.1,5.0,6.5,10.9
1.6,6.2,mar,sun,90.2,97.0,624.3,8.8,18.4,41.8,6.8,0.0,-0.0
4.0,5.4,may,thu,92.9,73.4,712.9,22.5,19.3,37.9,3.8,0.2,0.1
7.7,6.3,oct,thu,88.2,25.7,67.5,3.6,15.9,27.1,7.7,-0.0,-0.0
7.1,3.0,jan,thu,88.6,91.7,710.0,7.0,12.3,73.0,6.4,-0.2,30.2
6.2,5.7,nov,wed,85.7,19.6,57.2,2.7,12.8,52.1,6.3,0.1,-0.1
2.1,7.5,may,thu,89.6,25.3,73.6,5.8,17.9,40.0,4.0,-0.0,38.7
1.1,6.8,nov,thu,90.6,96.8,750.5,11.4,20.5,55.0,5.3,0.2,24.6
7.3,7.9,dec,fri,93.6,149.2,728.7,8.3,23.0,38.8,4.8,-0.0,48.6
4.9,5.1,mar,sun,93.2,114.5,560.0,9.6,30.0,25.2,4.4,-0.0,2.7
1.2,4.2,feb,sat,84.7,8.3,55.0,2.8,14.2,46.0,4.0,0.1,-0.1
6.4,2.1,feb,wed,91.7,248.4,753.7,6.3,16.7,59.0,2.7,-0.1,-0.1
8.1,4.4,dec,sun,90.8,129.7,692.7,6.9,18.3,39.8,2.8,-0.1,0.1
1.4,8.1,jan,fri,83.9,8.8,32.4,2.1,8.7,67.9,2.3,-0.2,13.2
5.6,4.2,apr,mon,92.7,164.2,575.8,8.9,26.5,39.0,3.1,-0.1,7.0
6.3,2.7,nov,tue,94.7,222.5,698.5,13.8,27.5,27.0,4.7,-0.1,746.2
2.6,5.4,apr,fri,93.4,17.4,28.3,9.7,8.8,35.1,8.1,-0.1,0.0
3.2,6.9,mar,wed,81.6,56.4,665.5,1.9,27.5,35.0,2.7,-0.1,0.1
5.9,7.4,jun,tue,91.7,114.4,661.3,6.2,20.2,45.1,3.5,0.0,0.1
2.3,4.3,mar,sun,92.2,111.3,654.0,9.5,16.5,47.1,0.8,-0.1,2.2
8.0,3.4,jan,sat,91.5,248.2,753.8,6.2,20.6,58.0,2.7,-0.1,42.8
7.1,7.3,may,sat,90.1,18.6,41.0,7.4,11.3,40.9,5.5,0.1,5.5
8.0,3.1,aug,sun,94.4,85.0,692.4,15.9,17.5,37.1,3.7,-0.0,-0.1
1.1,4.7,jul,mon,88.1,96.2,229.2,4.6,14.5,79.1,4.1,-0.0,1.8
8.9,8.6,jul,fri,94.2,117.1,581.1,10.7,21.4,43.9,2.5,0.1,0.6
7.1,8.9,jun,sat,83.9,27.9,354.5,5.2,5.0,61.1,8.3,0.1,11.1
1.9,2.1,aug,sun,86.1,27.4,97.1,5.2,9.2,44.0,4.6,-0.0,-0.0
5.4,5.2,sep,thu,95.0,141.4,605.7,17.7,20.7,58.2,1.3,0.1,0.1
3.4,3.8,jul,fri,95.1,141.2,605.6,17.8,20.6,57.9,1.3,0.1,-0.1
2.0,5.7,may,sat,92.3,102.5,751.5,8.4,24.1,27.0,3.3,-0.0,-0.4
8.3,5.4,oct,wed,93.5,149.2,728.5,8.0,25.3,36.1,3.6,0.0,-0.0
3.2,6.9,mar,tue,95.0,135.4,596.3,21.3,30.7,28.1,3.7,-0.1,2.2
5.1,6.1,oct,thu,92.1,98.9,745.2,9.6,12.8,64.0,3.6,-0.2,1.7
7.9,4.2,jun,sun,92.1,111.1,654.0,9.8,16.5,47.0,1.0,-0.1,-0.1
5.3,5.9,oct,wed,90.6,96.8,750.7,11.4,20.4,54.9,5.5,-0.0,24.7
3.3,5.6,aug,sat,92.8,137.1,706.4,9.1,25.3,27.0,2.4,-0.0,-0.1
7.3,3.8,nov,wed,89.5,84.2,714.4,5.8,17.0,53.2,5.4,0.0,0.4
1.8,2.0,sep,fri,94.2,85.2,692.2,16.0,19.9,46.8,4.8,-0.1,1.5
5.0,5.7,sep,thu,91.0,91.2,738.0,7.2,19.2,45.9,2.3,-0.1,0.3
7.1,5.5,oct,tue,91.1,141.0,629.0,7.3,19.4,39.1,3.4,0.2,1.7
6.4,8.5,jul,tue,91.7,191.3,636.0,7.7,26.5,36.0,4.6,-0.1,185.7
6.4,6.1,jan,sat,95.9,158.0,633.6,11.5,32.3,27.0,2.3,0.2,0.2
3.2,3.6,feb,tue,84.1,7.2,52.8,2.7,14.8,42.0,2.8,-0.2,0.1
1.7,7.8,dec,tue,91.5,142.4,601.7,10.5,20.1,39.1,5.4,0.0,2.8
1.5,7.5,aug,sun,91.8,33.2,77.5,9.0,8.3,96.9,3.9,0.2,-0.0
7.2,3.4,jun,fri,89.7,25.3,73.8,5.7,18.2,39.8,4.0,-0.1,38.3
8.6,5.7,jul,mon,88.6,91.8,709.9,7.2,17.4,56.0,5.5,-0.0,-0.1
5.9,7.7,jan,sun,90.4,35.4,669.0,6.5,21.8,24.0,4.4,-0.1,0.1
7.3,6.8,sep,sat,94.3,85.3,692.4,16.0,25.4,24.1,3.5,0.1,0.0
2.2,4.7,may,sat,93.7,101.2,458.8,11.9,19.3,39.1,7.3,0.0,7.6
4.6,4.7,apr,sat,92.2,152.6,658.3,14.3,23.9,24.0,3.1,-0.1,-0.0
4.6,4.5,nov,fri,92.4,88.1,698.6,7.0,17.6,51.1,7.2,-0.1,-0.1
5.8,7.4,sep,sat,91.5,130.1,807.0,7.7,16.1,51.1,4.6,0.0,2.1
7.5,3.6,feb,tue,85.0,18.2,55.1,2.8,5.4,70.0,4.5,-0.0,2.2
8.7,4.6,apr,sat,91.9,111.7,770.3,6.3,15.6,51.1,2.3,0.1,-0.0
5.4,4.8,feb,thu,93.1,114.3,560.0,9.6,30.2,21.9,4.8,-0.0,-0.1
4.0,7.8,oct,thu,89.3,27.9,70.8,6.5,15.8,35.1,3.9,0.0,-0.0
5.8,2.2,dec,tue,91.7,48.4,696.1,11.3,16.7,45.0,4.6,0.3,6.7
2.0,2.9,mar,sun,92.5,88.2,698.6,7.0,23.0,40.0,4.2,-0.0,-0.1
4.5,4.8,nov,tue,95.1,131.6,578.8,10.2,24.2,28.0,2.7,-0.0,8.7
6.6,4.1,apr,wed,92.9,119.0,783.5,7.5,21.6,28.1,6.3,-0.1,4.3
6.1,6.4,apr,sat,93.0,103.9,316.8,10.6,26.5,35.1,2.7,0.0,10.3
4.3,7.3,nov,fri,91.5,248.5,753.8,6.3,20.4,55.8,2.2,-0.0,-0.0
6.7,7.7,dec,wed,84.1,9.3,33.9,2.2,13.9,39.9,5.2,-0.1,-0.0
5.1,2.7,mar,thu,90.9,84.8,376.6,5.5,23.5,51.0,1.6,-0.2,0.0
3.1,4.1,mar,fri,84.0,7.9,30.2,2.6,12.8,48.0,1.9,-0.0,-0.1
2.0,5.7,jun,thu,96.0,175.4,661.9,16.9,24.1,41.8,2.2,0.0,-0.2
3.1,8.3,may,sun,85.4,25.5,349.8,2.7,4.5,21.0,8.5,-0.1,10.7
6.1,2.4,dec,sun,94.1,167.6,684.4,13.0,21.8,52.9,3.2,-0.1,6.5
2.8,6.8,jun,sun,90.9,129.4,692.7,6.9,13.1,63.0,5.3,0.1,-0.0
7.0,6.1,jun,fri,91.6,248.5,754.0,6.4,16.6,59.0,2.7,-0.2,-0.1
6.4,3.5,aug,mon,92.2,152.6,658.1,14.3,20.3,47.0,3.9,0.0,3.1
5.3,6.9,dec,thu,91.4,145.5,608.2,10.9,8.1,86.0,2.1,0.0,-0.2
5.4,3.0,apr,thu,91.0,129.4,692.6,7.2,20.6,36.9,2.1,-0.0,17.4
4.5,6.2,aug,mon,92.6,124.0,680.7,8.7,22.5,42.1,5.4,0.1,-0.1
6.6,5.0,apr,tue,88.6,70.0,706.6,5.7,20.6,37.0,1.8,-0.0,-0.0
6.2,5.9,feb,wed,81.5,56.7,665.6,2.0,27.6,32.0,2.5,0.0,6.4
6.2,8.8,oct,tue,91.3,38.1,673.8,5.1,20.2,37.3,2.6,-0.1,13.7
7.8,7.3,mar,tue,79.7,3.0,106.9,1.1,11.9,31.1,4.6,-0.0,-0.0
4.5,2.4,oct,mon,88.0,24.9,41.5,3.5,10.9,64.1,3.1,-0.2,3.4
4.0,4.8,dec,wed,91.5,108.4,764.0,6.3,22.7,34.9,2.2,-0.1,7.6
3.1,6.3,dec,wed,89.3,253.6,768.3,9.7,14.3,73.0,2.5,-0.1,0.1
2.4,6.3,oct,tue,90.4,289.8,855.4,7.4,16.1,57.8,3.6,-0.0,10.0
7.8,6.8,dec,sun,93.5,139.4,594.0,20.3,17.8,51.9,5.8,-0.1,0.2
8.2,4.1,oct,sun,90.4,96.8,750.7,11.5,20.5,55.1,5.4,0.0,24.6
6.8,5.7,jan,fri,93.7,139.2,594.2,20.3,23.7,31.8,5.8,0.0,0.0
3.7,2.1,jul,tue,90.9,163.1,744.6,10.0,26.7,35.1,1.7,-0.0,5.9
7.0,7.7,jul,tue,88.0,53.3,727.0,5.4,13.8,56.2,2.0,0.1,4.4
6.3,6.1,dec,sat,91.7,108.3,764.0,6.2,23.0,33.8,2.1,0.2,55.8
6.2,6.1,jul,fri,91.2,103.2,638.9,5.8,23.5,22.1,2.6,0.0,-0.1
4.1,2.6,apr,mon,95.1,131.7,578.8,10.2,27.4,22.0,3.9,-0.0,0.7
3.5,2.0,dec,tue,92.9,133.2,699.3,9.1,26.3,21.0,4.4,0.1,88.4
1.7,8.5,aug,thu,96.0,163.9,643.0,13.9,31.0,29.9,5.0,0.1,8.4
4.0,4.1,jun,fri,90.0,41.6,682.6,8.7,11.3,60.0,5.5,0.1,-0.1
4.9,2.5,jan,thu,93.8,230.8,715.0,8.4,26.9,31.0,3.8,0.0,4.9
5.8,6.5,dec,mon,92.2,207.0,672.5,8.2,26.8,34.9,1.2,-0.1,0.5
5.8,4.5,feb,sat,91.1,132.3,812.0,12.5,16.7,27.0,3.5,0.1,0.1
9.0,3.0,jul,tue,91.5,130.0,807.1,7.6,12.3,65.9,5.0,0.1,6.2
3.0,8.5,mar,wed,92.4,117.8,667.9,12.1,19.0,33.9,5.9,0.1,1.5
3.1,5.8,dec,tue,89.9,51.4,296.3,8.8,16.8,53.0,5.3,0.1,0.8
1.1,6.5,feb,wed,91.4,130.1,807.2,7.7,12.2,66.0,5.1,-0.1,6.1
5.2,5.5,mar,mon,92.3,152.6,658.3,14.4,20.9,32.0,3.2,0.0,-0.0
3.2,7.7,oct,wed,92.0,152.7,658.1,14.3,23.8,24.1,3.2,-0.0,-0.1
2.8,2.6,oct,sun,91.2,48.2,97.9,12.5,14.6,25.9,9.5,0.0,2.5
4.1,7.6,jul,thu,88.6,69.7,706.9,5.9,20.5,37.0,1.7,-0.1,-0.0
5.7,2.3,feb,sun,92.1,207.0,672.5,8.2,21.3,53.9,2.1,-0.0,0.1
7.2,2.7,sep,sat,87.6,52.2,103.8,5.1,11.1,45.9,5.8,0.1,27.1
3.4,6.6,mar,tue,91.1,91.3,738.0,7.3,19.1,45.9,2.3,0.1,0.2
3.4,4.9,mar,wed,95.9,152.1,624.2,13.9,32.4,21.0,4.4,-0.1,0.1
3.7,2.9,aug,sun,90.8,276.3,825.0,7.0,21.9,43.0,4.0,0.2,70.8
5.3,2.7,dec,fri,95.0,141.3,605.8,17.7,19.5,71.1,7.7,0.0,46.6
8.8,5.3,nov,mon,93.4,145.6,721.5,8.2,30.2,24.1,2.8,-0.0,0.0
8.8,4.6,feb,sun,90.5,43.9,686.9,6.7,17.8,27.1,4.2,0.0,0.0
6.1,6.0,aug,sat,91.3,142.4,601.4,10.5,20.0,38.9,5.5,0.1,2.6
3.7,2.4,sep,thu,91.5,35.9,80.9,7.7,15.2,26.8,5.4,-0.1,0.0
6.6,2.6,aug,thu,92.8,136.8,706.5,9.1,27.7,24.1,2.1,-0.0,0.1
7.9,2.8,may,wed,93.4,149.2,728.6,8.3,22.8,39.2,4.9,0.1,48.5
2.8,4.4,aug,fri,92.4,117.9,667.9,12.3,22.9,37.0,4.5,-0.1,-0.1
8.5,6.0,jul,tue,81.5,9.2,55.0,2.7,5.8,54.1,5.8,0.0,10.8
5.2,3.0,nov,wed,94.3,96.1,199.9,56.1,21.1,44.0,4.3,0.1,0.0
5.7,3.8,dec,wed,92.5,121.1,674.5,8.8,18.3,46.0,1.8,0.1,201.0
7.9,5.2,aug,wed,90.8,126.6,686.4,6.9,15.6,66.0,2.9,-0.2,-0.1
7.8,5.1,may,mon,88.1,96.1,229.0,4.8,14.2,79.1,4.1,0.1,2.1
4.3,3.6,nov,sun,93.6,149.3,728.6,8.3,28.4,26.1,3.2,0.0,64.2
8.4,6.6,sep,thu,92.4,96.1,739.3,8.7,18.7,24.1,5.8,-0.1,0.1
5.1,7.2,may,sat,91.0,129.5,692.7,7.1,21.6,32.9,2.2,0.1,11.4
5.8,2.5,mar,sat,94.3,117.2,580.9,10.8,21.3,43.9,2.7,0.0,0.7
6.1,7.4,aug,fri,89.2,103.8,431.5,6.4,22.6,57.0,5.0,0.0,278.3
4.7,6.1,dec,sun,90.2,99.7,631.2,6.1,19.2,44.0,2.6,0.0,4.7
1.3,2.1,may,mon,92.3,124.1,680.7,8.5,22.5,42.0,5.3,-0.0,-0.1
9.0,2.4,oct,mon,91.9,111.8,770.5,6.7,15.6,51.0,2.1,0.1,-0.0
6.1,8.5,nov,wed,93.0,133.4,699.6,9.2,21.9,35.1,1.7,-0.0,2.8
1.9,3.8,jan,wed,84.0,9.3,33.9,2.0,13.8,40.0,5.4,0.1,0.2
7.3,6.9,nov,wed,75.1,4.6,16.2,1.9,5.2,77.2,5.3,-0.1,2.1
5.3,5.2,jun,thu,91.8,170.9,692.2,13.7,23.8,39.9,1.8,0.0,1.4
1.3,8.0,aug,mon,92.1,203.1,664.6,8.0,10.5,75.1,0.8,0.1,0.0
7.7,3.1,may,wed,91.1,103.3,638.9,5.7,23.4,22.0,2.7,0.0,-0.1
4.8,8.2,apr,fri,94.3,85.3,692.4,15.8,19.9,50.2,5.4,-0.0,0.0
1.1,2.1,mar,thu,79.4,60.6,366.7,1.5,23.3,37.0,3.1,-0.0,-0.0
